Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
TOWN,TOWNEBANK (PORTSMOUTH VA) COM,TOWNE BANK,"2,147 M",Financials,Banks,Regional Banks
TPB,TURNING POINT BRANDS INC COM,TURNING POINT BRANDS INC,527 M,Consumer Staples,Tobacco,Tobacco
TPC,TUTOR PERINI CORP COM,TUTOR PERINI CORPORATION,521 M,Industrials,Construction & Engineering,Construction & Engineering
TPH,TRI POINTE GROUP INC COM,TRI POINTE HOMES INC (DELAWARE),"2,188 M",Consumer Discretionary,Household Durables,Homebuilding
TPIC,TPI COMPOSITES INC COM,TPI COMPOSITES INC,552 M,Industrials,Electrical Equipment,Heavy Electrical Equipment
TPR,TAPESTRY INC COM,TAPESTRY INC,"8,818 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
TPTX,TURNING POINT THERAPEUTICS INC COM,TURNING POINT THERAPEUTICS INC,"3,661 M",Health Care,Biotechnology,Biotechnology
TPX,TEMPUR SEALY INTERNATIONAL INC COM,TEMPUR SEALY INTERNATIONAL INC,"4,408 M",Consumer Discretionary,Household Durables,Home Furnishings
TR,TOOTSIE ROLL INDUSTRIES INC COM,TOOTSIE ROLL INDUSTRIES INCORPORATED,"2,230 M",Consumer Staples,Food Products,Packaged Foods & Meats
TRC,TEJON RANCH CO COM,TEJON RANCH CO,457 M,Real Estate,Real Estate Management & Development,Diversified Real Estate Activities
TREC,TRECORA RESOURCES COM,TRECORA RESOURCES,231 M,Materials,Chemicals,Commodity Chemicals
TREE,LENDINGTREE INC COM,LENDINGTREE INC,791 M,Financials,Consumer Finance,Consumer Finance
TREX,TREX COMPANY INC COM,TREX COMPANY INC,"7,349 M",Industrials,Building Products,Building Products
TRGP,TARGA RESOURCES CORPORATION COM,TARGA RESOURCES CORP,"17,630 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
TRHC,TABULA RASA HEALTHCARE INC COM,TABULA RASA HEALTHCARE INC,79 M,Health Care,Health Care Technology,Health Care Technology
TRIP,TRIPADVISOR INC COM,TRIPADVISOR INC,"3,439 M",Communication Services,Interactive Media & Services,Interactive Media & Services
TRMB,TRIMBLE INC COM,TRIMBLE INC,"17,144 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
TRMK,TRUSTMARK CORP COM,TRUSTMARK CORPORATION,"1,839 M",Financials,Banks,Regional Banks
TRN,TRINITY INDUSTRIES INC COM,"TRINITY INDUSTRIES, INC.","2,106 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
TRNO,TERRENO REALTY CORP COM USD0.01,TERRENO REALTY CORPORATION,"4,673 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
TRNS,TRANSCAT INC COM,"TRANSCAT, INC.",487 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TROW,PRICE T ROWE GROUPS COM,T ROWE PRICE GROUP INC,"28,505 M",Financials,Capital Markets,Asset Management & Custody Banks
TROX,TRONOX HOLDINGS PLC COM,TRONOX HOLDINGS PLC,"2,988 M",Materials,Chemicals,Commodity Chemicals
TRS,TRIMAS CORP COM,TRIMAS CORPORATION,"1,229 M",Materials,Containers & Packaging,Metal & Glass Containers
TRST,TRUSTCO BANK CORP NY COM,TRUSTCO BANK CORPORATION NY,608 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TRTN,TRITON INTL LTD COM CL A,TRITON INTERNATIONAL LTD,"4,183 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TRTX,TPG RE FINANCE TRUST INC COM USD0.001,TPG RE FINANCE TRUST INC,812 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
TRU,TRANSUNION COM,TRANSUNION,"16,419 M",Industrials,Professional Services,Research & Consulting Services
TRUE,TRUECAR INC COM,TRUECAR INC,300 M,Communication Services,Interactive Media & Services,Interactive Media & Services
TRUP,TRUPANION INC COM,TRUPANION INC,"2,783 M",Financials,Insurance,Life & Health Insurance
TRV,TRAVELERS COMPANIES INC COM,TRAVELERS COMPANIES INC,"42,310 M",Financials,Insurance,Property & Casualty Insurance
TSBK,TIMBERLAND BANCORP COM,"TIMBERLAND BANCORP, INC.",213 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TSC,TRISTATE CAP HLDGS INC MRG $6.00/SH & .25:1 6/2/22,TRISTATE CAPITAL HOLDINGS INC,"1,029 M",Financials,Banks,Regional Banks
TSCO,TRACTOR SUPPLY CO COM,TRACTOR SUPPLY CO,"21,721 M",Consumer Discretionary,Specialty Retail,Specialty Stores
TSE,TRINSEO PLC COM,TRINSEO PLC,"1,731 M",Materials,Chemicals,Commodity Chemicals
TSLA,TESLA INC COM,TESLA INC,"749,183 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
TSN,TYSON FOODS INC COM CL A,"TYSON FOODS, INC.","31,758 M",Consumer Staples,Food Products,Packaged Foods & Meats
TT,TRANE TECHNOLOGIES PLC COM,<empty>,"32,415 M",Industrials,Building Products,Building Products
TTC,TORO CO COM,TORO CO,"9,157 M",Industrials,Machinery,Agricultural & Farm Machinery
TTD,THE TRADE DESK INC COM CL A,TRADE DESK INC,"25,693 M",Information Technology,Software,Application Software
TTEC,TTEC HOLDINGS INC COM,TTEC HOLDINGS INC,"3,230 M",Information Technology,IT Services,Data Processing & Outsourced Services
TTEK,TETRA TECH INC COM,"TETRA TECH, INC.","7,485 M",Industrials,Commercial Services & Supplies,Environmental & Facilities Services
TTGT,TECHTARGET INC COM,"TECHTARGET, INC.","2,161 M",Communication Services,Media,Advertising
TTMI,TTM TECHNOLOGIES INC COM,"TTM TECHNOLOGIES, INC.","1,454 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
TTWO,TAKE-TWO INTERACTIVE SOFTWARE COM,TAKE-TWO INTERACTIVE SOFTWARE INC,"20,810 M",Communication Services,Entertainment,Interactive Home Entertainment
TUP,TUPPERWARE BRANDS CORPORATION COM,TUPPERWARE BRANDS CORPORATION,287 M,Consumer Discretionary,Household Durables,Housewares & Specialties
TVTY,TIVITY HEALTH INC COM,TIVITY HEALTH INC,"1,616 M",Health Care,Health Care Providers & Services,Health Care Services
TW,TRADEWEB MARKETS INC COM CL A,TRADEWEB MARKETS INC,"13,870 M",Financials,Capital Markets,Financial Exchanges & Data
TWLO,TWILIO INC COM CL A,TWILIO INC,"19,136 M",Information Technology,IT Services,Internet Services & Infrastructure
TWNK,HOSTESS BRANDS INC COM CL A,HOSTESS BRANDS INC,"2,854 M",Consumer Staples,Food Products,Packaged Foods & Meats
TWO,TWO HARBORS INVESMENT CORP COM USD0.01(POST REV SPLIT),TWO HARBORS INVESTMENT CORP,"1,839 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
TWOU,2U INC COM,2U INC,719 M,Consumer Discretionary,Diversified Consumer Services,Education Services
TWST,TWIST BIOSCIENCE CORPORATION COM,TWIST BIOSCIENCE CORP,"1,743 M",Health Care,Biotechnology,Biotechnology
TWTR,TWITTER INC COM,TWITTER INC,"30,911 M",Communication Services,Interactive Media & Services,Interactive Media & Services
TXG,10X GENOMICS INC COM CL A,10X GENOMICS INC,"5,541 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TXMD,THERAPEUTICSMD INC COM,THERAPEUTICSMD INCORPORATED,86 M,Health Care,Pharmaceuticals,Pharmaceuticals
TXN,TEXAS INSTRUMENTS INC COM,TEXAS INSTRUMENTS INCORPORATED,"161,106 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
TXRH,TEXAS ROADHOUSE INC COM,"TEXAS ROADHOUSE, INC.","5,437 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
TXT,TEXTRON INC COM,TEXTRON INC.,"14,269 M",Industrials,Aerospace & Defense,Aerospace & Defense
TYL,TYLER TECHNOLOGIES INC COM,"TYLER TECHNOLOGIES, INC.","14,721 M",Information Technology,Software,Application Software
TYME,TYME TECHNOLOGIES INC COM,TYME TECHNOLOGIES INC,43 M,Health Care,Biotechnology,Biotechnology
UA,UNDER ARMOUR INC COM CL C,"UNDER ARMOUR, INC.","4,685 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
UAA,UNDER ARMOUR INC COM CL A,"UNDER ARMOUR, INC.","5,103 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
UAL,UNITED AIRLINES HOLDINGS COM,UNITED AIRLINES HOLDINGS INC,"14,549 M",Industrials,Airlines,Airlines
UBA,URSTADT BIDDLE PROPERTIES CLASS'A'COM USD0.01,URSTADT BIDDLE PROPERTIES INC.,693 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
UBER,UBER TECHNOLOGIES INC COM,UBER TECHNOLOGIES INC,"47,481 M",Industrials,Road & Rail,Trucking
UBFO,UNITED SECURITY BS COM,UNITED SECURITY BANCSHARES,129 M,Financials,Banks,Regional Banks
UBSI,UNITED BANKSHARES INC COM,"UNITED BANKSHARES, INC.","5,022 M",Financials,Banks,Regional Banks
UBX,UNITY BIOTECHNOLOGY INC COM,UNITY BIOTECHNOLOGY INC,53 M,Health Care,Biotechnology,Biotechnology
UCBI,UNITED COMMUNITY BANKS INC COM,"UNITED COMMUNITY BANKS, INC.","3,377 M",Financials,Banks,Regional Banks
UCTT,ULTRA CLEAN HLDGS INC COM,"ULTRA CLEAN HOLDINGS, INC.","1,490 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
UDR,UDR INC COM USD0.01,UDR INCORPORATION,"15,150 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
UE,URBAN EDGE PROPERTIES COM USD0.01,URBAN EDGE PROPERTIES,"2,137 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
UEC,URANIUM ENERGY CORP COM,URANIUM ENERGY CORPORATION.,"1,158 M",Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UEIC,UNIVERSAL ELECTRONICS INC COM,UNIVERSAL ELECTRONICS INC.,346 M,Consumer Discretionary,Household Durables,Consumer Electronics
UFCS,UNITED FIRE GROUP INC COM,UNITED FIRE & CASUALTY CO,815 M,Financials,Insurance,Property & Casualty Insurance
UFI,UNIFI INC COM,"UNIFI, INC.",292 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Textiles
UFPI,UFP INDUSTRIES INC COM,UFP INDUSTRIES INC,"4,952 M",Industrials,Building Products,Building Products
UFPT,UFP TECHNOLOGIES COM,"UFP TECHNOLOGIES, INC.",586 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
UGI,UGI CORP COM,UGI CORPORATION,"9,279 M",Utilities,Gas Utilities,Gas Utilities
UHAL,AMERCO COM,AMERCO,"9,854 M",Industrials,Road & Rail,Trucking
UHS,UNIVERSAL HEALTH SERVICES INC COM CL B,"UNIVERSAL HEALTH SERVICES, INC.","9,058 M",Health Care,Health Care Providers & Services,Health Care Facilities
UHT,UNIVERSAL HEALTH REALTY SHS BEN INT USD0.01,UNIVERSAL HEALTH REALTY INCOME TRUST,726 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
UI,UBIQUITI INC COM,UBIQUITI INC,"16,380 M",Information Technology,Communications Equipment,Communications Equipment
UIHC,UNITED INSURANCE HOLDINGS CORP COM,UNITED INSURANCE HOLDINGS CORP,74 M,Financials,Insurance,Property & Casualty Insurance
UIS,UNISYS CORP COM,UNISYS CORPORATION,813 M,Information Technology,IT Services,IT Consulting & Other Services
ULBI,ULTRALIFE CORPORATION COM,ULTRALIFE CORPORATION,80 M,Industrials,Electrical Equipment,Electrical Components & Equipment
ULH,UNIVERSAL LOGISTICS HLDGS INC COM,UNIVERSAL LOGISTICS HOLDINGS INC,774 M,Industrials,Road & Rail,Trucking
ULTA,ULTA BEAUTY INC COM,ULTA BEAUTY INC,"20,935 M",Consumer Discretionary,Specialty Retail,Specialty Stores
UMBF,UMB FINANCIAL CORP COM,UMB FINANCIAL CORP,"4,478 M",Financials,Banks,Regional Banks
UMH,U M H PROPERTIES INC COM STK USD0.10,"UMH PROPERTIES, INC.","1,071 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
UMPQ,UMPQUA HOLDINGS CORP COM,UMPQUA HOLDINGS CORPORATION,"3,837 M",Financials,Banks,Regional Banks
UNF,UNIFIRST CORP COM,UNIFIRST CORPORATION,"3,191 M",Industrials,Commercial Services & Supplies,Diversified Support Services
UNFI,UNITED NATURAL FOODS COM,"UNITED NATURAL FOODS, INC.","2,537 M",Consumer Staples,Food & Staples Retailing,Food Distributors
UNH,UNITEDHEALTH GROUP INC COM,UNITEDHEALTH GROUP INCORPORATED,"459,751 M",Health Care,Health Care Providers & Services,Managed Health Care
UNIT,UNITI GROUP INC COM USD0.0001,UNITI GROUP INC,"2,705 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
UNM,UNUM GROUP COM,UNUM GROUP,"7,353 M",Financials,Insurance,Life & Health Insurance
UNP,UNION PACIFIC CORP COM,UNION PACIFIC CORPORATION,"141,268 M",Industrials,Road & Rail,Railroads
UNTY,UNITY BANCORP INC COM,"UNITY BANCORP, INC.",307 M,Financials,Banks,Regional Banks
UNVR,UNIVAR SOLUTIONS INC COM,UNIVAR SOLUTIONS INC,"5,439 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
UPLD,UPLAND SOFTWARE INC COM,UPLAND SOFTWARE INC,437 M,Information Technology,Software,Application Software
UPS,UNITED PARCEL SERVICE INC COM CL B,"UNITED PARCEL SERVICE, INC.","161,446 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
UPWK,UPWORK INC COM,UPWORK INC,"2,475 M",Industrials,Professional Services,Human Resource & Employment Services
URBN,URBAN OUTFITTERS INC COM,URBAN OUTFITTERS INC,"2,071 M",Consumer Discretionary,Specialty Retail,Apparel Retail
URGN,UROGEN PHARMA LTD COM,UROGEN PHARMA LTD,130 M,Health Care,Biotechnology,Biotechnology
URI,UNITED RENTALS INC COM,"UNITED RENTALS, INC.","21,520 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
USB,US BANCORP COM,US BANCORP,"77,192 M",Financials,Banks,Diversified Banks
USFD,US FOODS HOLDING CORP COM,US FOODS HOLDING CORP,"7,236 M",Consumer Staples,Food & Staples Retailing,Food Distributors
USLM,UTD STS LIME&MINER COM,"UNITED STATES LIME & MINERALS, INC.",685 M,Materials,Construction Materials,Construction Materials
USM,US CELLULAR CORP COM,UNITED STATES CELLULAR CORPORATION,"2,545 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
USNA,USANA HEALTH SCIENCES INC COM,"USANA HEALTH SCIENCES, INC.","1,380 M",Consumer Staples,Personal Products,Personal Products
USPH,US PHYSICAL THERAPY COM,US PHYSICAL THERAPY INC,"1,451 M",Health Care,Health Care Providers & Services,Health Care Facilities
USX,USXPRESS ENTERPRISES INC COM CL A,US XPRESS ENTERPRISES INC,152 M,Industrials,Road & Rail,Trucking
UTHR,UNITED THERAPEUTICS CORP COM,UNITED THERAPEUTICS CORPORATION,"10,445 M",Health Care,Biotechnology,Biotechnology
UTI,UNIVERSAL TECHNICAL INSTITUTE COM,"UNIVERSAL TECHNICAL INSTITUTE, INC.",306 M,Consumer Discretionary,Diversified Consumer Services,Education Services
UTL,UNITIL CORP COM,UNITIL CORPORATION,927 M,Utilities,Multi-Utilities,Multi-Utilities
UTMD,UTAH MEDICAL PRODUCTS COM,"UTAH MEDICAL PRODUCTS, INC.",315 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
UUUU,ENERGY FUELS INC COM,<empty>,"1,046 M",Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UVE,UNIVERSAL INSURANCE INC COM,"UNIVERSAL INSURANCE HOLDINGS, INC",379 M,Financials,Insurance,Property & Casualty Insurance
UVSP,UNIVEST FINANCIAL CORPORATION COM,UNIVEST FINANCIAL CORP,789 M,Financials,Banks,Regional Banks
UVV,UNIVERSAL CORP COM,UNIVERSAL CORPORATION,"1,559 M",Consumer Staples,Tobacco,Tobacco
V,VISA INC COM CL A,VISA INCORPORATION,"450,876 M",Information Technology,IT Services,Data Processing & Outsourced Services
VAC,MARRIOTT VACATIONS WORLDWIDE C COM,MARRIOTT VACATIONS WORLDWIDE CORPORATION,"6,115 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
VALU,VALUE LINE INC COM,"VALUE LINE, INC.",652 M,Financials,Capital Markets,Financial Exchanges & Data
VAPO,VAPOTHERM INC COM,VAPOTHERM INC,84 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VBIV,VBI VACCINES INC CDA COM,<empty>,254 M,Health Care,Biotechnology,Biotechnology
VBTX,VERITEX HLDGS INC COM,VERITEX HOLDINGS INC,"1,876 M",Financials,Banks,Regional Banks
VC,VISTEON CORPORATION COM,VISTEON CORPORATION,"3,101 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
VCEL,VERICEL CORP COM,VERICEL CORP,"1,296 M",Health Care,Biotechnology,Biotechnology
VCYT,VERACYTE INC COM,VERACYTE INC,"1,237 M",Health Care,Biotechnology,Biotechnology
VEC,VECTRUS INC COM,VECTRUS INC,414 M,Industrials,Aerospace & Defense,Aerospace & Defense
VECO,VEECO INSTRUMENTS INC COM,VEECO INSTRUMENTS INC.,"1,114 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
VEEV,VEEVA SYSTEMS INC COM CL A,VEEVA SYSTEMS INC,"29,492 M",Health Care,Health Care Technology,Health Care Technology
VERI,VERITONE INC COM,VERITONE INC,276 M,Information Technology,Software,Application Software
VERO,VENUS CONCEPT INC COM,VENUS CONCEPT INC,47 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VERU,VERU INC COM,VERU INC,"1,087 M",Consumer Staples,Personal Products,Personal Products
VERY,VERICITY INC COM,VERICITY INC,104 M,Financials,Insurance,Life & Health Insurance
VFC,V F CORP COM,VF CORP,"19,692 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
VG,VONAGE HLDGS CORPORATION COM,VONAGE HOLDINGS CORPORATION,"4,969 M",Information Technology,Software,Application Software
VGR,VECTOR GROUP COM,VECTOR GROUP LIMITED,"1,889 M",Consumer Staples,Tobacco,Tobacco
VHC,VIRNETX HOLDING CORP COM,VIRNETX HOLDING CORPORATION,88 M,Information Technology,Software,Application Software
VIAV,VIAVI SOLUTIONS INC COM,VIAVI SOLUTIONS INC,"3,364 M",Information Technology,Communications Equipment,Communications Equipment
VICI,VICI PROPERTIES INC COM USD0.01,VICI PROPERTIES INC,"30,493 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
VICR,VICOR CORP COM,VICOR CORPORATION,"3,068 M",Industrials,Electrical Equipment,Electrical Components & Equipment
VIR,VIR BIOTECHNOLOGY INC COM,VIR BIOTECHNOLOGY INC,"3,267 M",Health Care,Biotechnology,Biotechnology
VIRT,VIRTU FINANCIAL INC COM CL A,VIRTU FINANCIAL INC,"2,698 M",Financials,Capital Markets,Investment Banking & Brokerage
VIVO,MERIDIAN BIOSCIENCE INC COM COM,"MERIDIAN BIOSCIENCE, INC.","1,197 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
VKTX,VIKING THERAPEUTICS INC COM,VIKING THERAPEUTICS INC,178 M,Health Care,Biotechnology,Biotechnology
VLGEA,VILLAGE SUPER MARKET INC COM CL A,"VILLAGE SUPER MARKET, INC.",348 M,Consumer Staples,Food & Staples Retailing,Food Retail
VLO,VALERO ENERGY CORP COM,VALERO ENERGY CORPORATION,"55,538 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
VLY,VALLEY NATIONAL BANCORP COM,VALLEY NATIONAL BANCORP,"6,347 M",Financials,Banks,Regional Banks
VMC,VULCAN MATERIALS CO COM,VULCAN MATERIALS COMPANY,"22,184 M",Materials,Construction Materials,Construction Materials
VMD,VIEMED HEALTHCARE INC COM,<empty>,221 M,Health Care,Health Care Providers & Services,Health Care Services
VMI,VALMONT INDUSTRIES INC COM,"VALMONT INDUSTRIES, INCORPORATED","5,521 M",Industrials,Construction & Engineering,Construction & Engineering
VMW,VMWARE INC COM CL A,"VMWARE, INCORPORATION.","55,521 M",Information Technology,Software,Systems Software
VNDA,VANDA PHARMACE INC COM,VANDA PHARMACEUTICALS INC.,575 M,Health Care,Biotechnology,Biotechnology
VNO,VORNADO REALTY TRUST COM SHS OF BEN INT USD0.04,VORNADO REALTY TRUST,"6,385 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
VNRX,VOLITIONRX LIMITED COM,VOLITIONRX LTD,136 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
VOXX,VOXX INTERNATIONAL CORPORAT COM CL A,VOXX INTERNATIONAL CORPORATION,197 M,Consumer Discretionary,Household Durables,Consumer Electronics
VOYA,VOYA FINANCIAL INC COM,VOYA FINANCIAL INC,"6,857 M",Financials,Diversified Financial Services,Other Diversified Financial Services
VPG,VISHAY PRECISION GROUP INC COM,"VISHAY PRECISION GROUP, INCORPORATION",419 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
VRA,VERA BRADLEY INC COM,VERA BRADLEY INCORPORATION,218 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
VRAY,VIEWRAY INC COM,VIEWRAY INC,505 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VRCA,VERRICA PHARMACEUTICALS INC COM,VERRICA PHARMACEUTICALS INC,57 M,Health Care,Pharmaceuticals,Pharmaceuticals
VREX,VAREX IMAGING CORPORATION COM,VAREX IMAGING CORP,878 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VRNS,VARONIS SYSTEMS INC COM,VARONIS SYSTEMS INC,"3,782 M",Information Technology,Software,Systems Software
VRNT,VERINT SYSTEMS INC COM,VERINT SYSTEMS INC.,"3,386 M",Information Technology,Software,Application Software
VRRM,VERRA MOBILITY CORP COM CL A,VERRA MOBILITY CORP,"2,550 M",Information Technology,IT Services,Data Processing & Outsourced Services
VRSK,VERISK ANALYTICS INC COM,VERISK ANALYTICS INCORPORATION,"27,294 M",Industrials,Professional Services,Research & Consulting Services
VRSN,VERISIGN COM,VERISIGN INCORPORATED,"19,508 M",Information Technology,IT Services,Internet Services & Infrastructure
VRT,VERTIV HOLDINGS CO COM CL A,VERTIV HOLDINGS CO,"3,972 M",Industrials,Electrical Equipment,Electrical Components & Equipment
VRTS,VIRTUS INVESTMENT COM,"VIRTUS INVESTMENT PARTNERS, INCORPORATION","1,439 M",Financials,Capital Markets,Asset Management & Custody Banks
VRTV,VERITIV CORP COM,VERITIV CORP,"2,305 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
